airbnb_listing_id,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,number_of_beds,number_of_reviews,cleaning_fee,star_rating,suburb,star_rating_original,star_rating_clean,available_nights_H_30,available_nights_H_60,available_nights_H_91,mean_available_price_H_30,mean_available_price_H_60,mean_available_price_H_91,median_available_price_H_30,median_available_price_H_60,median_available_price_H_91,n_prices_observed_H_30,n_prices_observed_H_60,n_prices_observed_H_91,p25_price_H_30,p25_price_H_60,p25_price_H_91,p75_price_H_30,p75_price_H_60,p75_price_H_91,static_revenue_proxy_H_30,static_revenue_proxy_H_60,static_revenue_proxy_H_91,unavailability_rate_H_30,unavailability_rate_H_60,unavailability_rate_H_91,unavailable_nights_H_30,unavailable_nights_H_60,unavailable_nights_H_91,has_price_H_30,has_price_H_60,has_price_H_91,is_in_price_av_20jan,is_balanced_panel
1282054508163337612,apartamento,3,2.0,8,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
805113011312401573,apartamento,2,2.0,6,2,5,300.0,5.0,Tabuleiro dos Oliveiras,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
23263225,casa,1,1.0,4,2,40,200.0,4.829999923706055,Centro,4.829999923706055,4.829999923706055,11.0,11.0,11.0,286.40909090909093,286.40909090909093,286.40909090909093,283.0,283.0,283.0,11.0,11.0,11.0,277.58333,277.58333,277.58333,300.0,300.0,300.0,5377.0,13867.0,22640.0,0.6333333333333333,0.8166666666666667,0.8791208791208791,19.0,49.0,80.0,True,True,True,1,0
783872089235137848,apartamento,2,1.0,6,3,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
995736596663603880,apartamento,2,2.0,7,2,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1321895804777519579,apartamento,2,2.0,5,2,2,200.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40206592,apartamento,3,2.0,8,3,1,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1260034133844415711,casa,3,2.0,6,2,2,250.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
44075219,apartamento,3,3.0,8,6,17,0.0,4.880000114440918,Centro,4.880000114440918,4.880000114440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
833555693958083782,casa,1,1.0,3,2,8,0.0,4.880000114440918,Sertao do Trombudo,4.880000114440918,4.880000114440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1224816621661733725,apartamento,2,2.0,5,2,1,150.0,4.0,Meia Praia,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1037603943717340020,apartamento,3,2.0,6,3,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
38447436,apartamento,3,2.0,7,5,19,350.0,4.840000152587891,Meia Praia,4.840000152587891,4.840000152587891,30.0,60.0,91.0,1309.7333333333333,1175.35,995.7362637362637,1297.0,1295.0,875.0,30.0,60.0,91.0,1297.0,1018.5,693.0,1397.0,1322.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,1,1
1049994013491721443,apartamento,3,4.0,10,4,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1237848486830587998,apartamento,3,3.0,8,3,9,300.0,4.889999866485596,Meia Praia,4.889999866485596,4.889999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1262950464625817477,apartamento,1,2.0,5,3,0,300.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
951500285874726128,apartamento,3,2.0,8,3,2,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1283582813995831992,apartamento,2,2.0,6,5,2,200.0,4.5,Meia Praia,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
26873476,apartamento,2,1.0,6,4,8,250.0,4.75,Meia Praia,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1261524695736463590,apartamento,4,3.0,12,4,3,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1274876170500024261,apartamento,2,3.0,4,2,2,275.0,3.0,Morretes,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53441120,apartamento,2,2.0,8,3,0,200.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
31541759,apartamento,3,3.0,8,3,10,250.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1133364897470780635,apartamento,2,2.0,6,5,0,400.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1201490155653993261,apartamento,3,2.0,6,3,0,250.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1282050147698373842,outros,1,1.0,2,1,1,100.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47855833,apartamento,3,2.0,8,5,8,250.0,4.75,Meia Praia,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39950678,casa,4,4.0,16,14,28,350.0,4.960000038146973,Morretes,4.960000038146973,4.960000038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1289867080242046287,outros,1,1.0,2,1,8,0.0,4.75,Meia Praia,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
43441094,apartamento,2,1.0,5,4,131,200.0,4.889999866485596,Centro,4.889999866485596,4.889999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1218600854265897638,apartamento,3,3.0,8,3,0,350.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
762192750283483456,apartamento,2,1.0,4,3,14,120.0,4.929999828338623,Meia Praia,4.929999828338623,4.929999828338623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1223099174702506799,apartamento,2,2.0,7,2,1,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1216188241525756368,apartamento,2,2.0,6,4,1,35.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
37494985,apartamento,3,3.0,6,8,22,350.0,4.639999866485596,Meia Praia,4.639999866485596,4.639999866485596,18.0,48.0,79.0,950.0,917.7083333333334,843.4493683544305,950.0,950.0,850.0,18.0,48.0,79.0,950.0,850.0,750.0,950.0,950.0,950.0,11400.0,11400.0,10200.0,0.4,0.2,0.13186813186813187,12.0,12.0,12.0,True,True,True,1,1
805221578629069164,apartamento,3,4.0,5,3,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1315162730820536163,outros,1,2.0,1,3,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1128102078162234879,apartamento,2,2.0,4,1,0,300.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
949894318851817927,apartamento,3,2.0,6,4,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41769298,apartamento,3,2.0,10,11,35,250.0,4.889999866485596,Meia Praia,4.889999866485596,4.889999866485596,12.0,37.0,48.0,1016.9166666666666,1094.6756756756756,1095.8958333333333,1000.0,1100.0,1100.0,12.0,37.0,48.0,1000.0,1000.0,1000.0,1000.0,1100.0,1100.0,18000.0,25300.0,47300.0,0.6,0.38333333333333336,0.4725274725274725,18.0,23.0,43.0,True,True,True,1,1
42527360,apartamento,3,4.0,6,2,1,400.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
28958016,apartamento,3,3.0,8,3,0,350.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1248656038257883783,apartamento,4,4.0,8,4,0,450.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1288292864752049749,apartamento,3,3.0,8,4,0,350.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
984219379080127366,apartamento,3,4.0,9,3,4,350.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1313869883300164343,apartamento,2,2.0,4,2,1,250.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
36032020,apartamento,3,2.0,8,10,19,300.0,4.840000152587891,Meia Praia,4.840000152587891,4.840000152587891,0.0,4.0,17.0,,550.0,473.52941176470586,,550.0,450.0,0.0,4.0,17.0,,550.0,450.0,,550.0,450.0,,30800.0,33300.0,1.0,0.9333333333333333,0.8131868131868132,30.0,56.0,74.0,False,True,True,1,1
1321076728123766231,apartamento,2,2.0,5,3,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1029757990422384211,apartamento,4,3.0,9,6,2,400.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22383070,apartamento,2,2.0,6,4,36,200.0,4.940000057220459,Meia Praia,4.940000057220459,4.940000057220459,5.0,15.0,40.0,450.0,440.1222226666667,321.2958335,450.0,447.5,250.0,5.0,15.0,40.0,450.0,435.0,250.0,450.0,450.0,440.83333500000003,11250.0,20137.5,12750.0,0.8333333333333334,0.75,0.5604395604395604,25.0,45.0,51.0,True,True,True,1,0
22421408,apartamento,3,2.0,8,5,2,0.0,4.5,Meia Praia,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
21605595,casa,2,1.0,6,4,2,0.0,4.0,Varzea,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
794880766169017994,apartamento,3,3.0,8,3,6,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40057283,apartamento,3,3.0,9,5,3,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
836343023846619973,casa,2,1.0,3,2,0,0.0,0.0,Sertao do Trombudo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
38432798,apartamento,2,1.0,4,3,26,120.0,4.880000114440918,Meia Praia,4.880000114440918,4.880000114440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1262271601361528089,apartamento,2,2.0,4,3,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1231939254045564459,apartamento,1,1.0,3,2,0,200.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1225568795560230867,apartamento,0,1.0,8,4,0,350.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1010140406140977818,outros,1,1.0,2,1,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41703278,apartamento,3,3.0,7,4,5,350.0,4.599999904632568,Centro,4.599999904632568,4.599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
826789821972806468,apartamento,3,3.0,5,3,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
613128893836820705,outros,2,2.0,2,5,0,150.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1317505783661437142,apartamento,3,3.0,8,3,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
32640607,apartamento,2,1.0,6,3,6,250.0,4.829999923706055,Casa Branca,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
29897264,apartamento,3,2.0,6,3,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
52426754,casa,3,2.0,6,4,21,200.0,4.949999809265137,Meia Praia,4.949999809265137,4.949999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
676769560370165887,apartamento,2,2.0,6,3,3,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
45928238,apartamento,2,3.0,5,4,8,200.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53190433,apartamento,3,2.0,8,3,20,350.0,4.699999809265137,Centro,4.699999809265137,4.699999809265137,7.0,11.0,39.0,1000.0,872.7272727272727,820.5128205128206,1000.0,1000.0,800.0,7.0,11.0,39.0,1000.0,650.0,800.0,1000.0,1000.0,800.0,23000.0,49000.0,41600.0,0.7666666666666667,0.8166666666666667,0.5714285714285714,23.0,49.0,52.0,True,True,True,1,1
1011714999685071594,apartamento,3,2.0,6,4,6,180.0,5.0,Centro,5.0,5.0,0.0,0.0,28.0,,,556.0357142857143,,,557.0,0.0,0.0,28.0,,,557.0,,,557.0,,,35091.0,1.0,1.0,0.6923076923076923,30.0,60.0,63.0,False,False,True,1,1
1314371507074480350,outros,1,0.0,3,2,0,80.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
26839303,apartamento,2,2.0,8,2,29,200.0,4.860000133514404,Meia Praia,4.860000133514404,4.860000133514404,17.0,32.0,46.0,843.6049,854.4151031250001,692.2018108695653,800.0,800.0,800.0,17.0,32.0,46.0,800.0,800.0,350.0,900.0,910.7625,800.0,10400.0,22400.0,36000.0,0.43333333333333335,0.4666666666666667,0.4945054945054945,13.0,28.0,45.0,True,True,True,1,1
1282087116272475077,apartamento,2,1.0,5,3,1,175.0,5.0,Casa Branca,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
50976657,apartamento,4,3.0,12,8,4,300.0,4.75,Meia Praia,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1322470046665746144,casa,2,1.0,5,3,0,200.0,0.0,Sertaozinho,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1186293533585362679,apartamento,3,3.0,8,4,13,320.0,4.849999904632568,Meia Praia,4.849999904632568,4.849999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1041429073806880783,apartamento,3,3.0,7,3,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53252171,casa,1,2.0,4,3,0,180.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1060919690197765692,apartamento,3,3.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
52517585,apartamento,2,2.0,8,6,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1041944788019193143,apartamento,3,4.0,8,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
51539313,apartamento,3,3.0,6,3,106,250.0,4.989999771118164,Meia Praia,4.989999771118164,4.989999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1306710539582154841,apartamento,3,3.0,8,4,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
977781796633174473,apartamento,8,6.0,16,12,0,600.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
781945545678946313,apartamento,2,2.0,7,4,9,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1269848772327595877,outros,1,1.0,2,1,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1312468821678162100,apartamento,4,2.0,8,4,0,0.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
28366360,apartamento,3,4.0,8,3,43,350.0,4.880000114440918,Meia Praia,4.880000114440918,4.880000114440918,24.0,41.0,66.0,929.5625,958.7682926829268,775.4318181818181,1000.0,1000.0,800.0,24.0,41.0,66.0,800.0,800.0,500.0,1000.0,1000.0,1000.0,6000.0,19000.0,20000.0,0.2,0.31666666666666665,0.27472527472527475,6.0,19.0,25.0,True,True,True,1,1
1036310071218777420,hotel,2,2.0,6,2,0,460.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1049346394602716663,apartamento,0,0.0,4,1,2,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
750567808069508291,apartamento,3,2.0,9,5,0,350.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
955651212281126836,casa,3,2.0,10,5,0,0.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1002341236260011015,apartamento,2,2.0,4,2,11,200.0,4.909999847412109,Morretes,4.909999847412109,4.909999847412109,6.0,23.0,54.0,366.6666666666667,354.3478260869565,351.85185185185185,350.0,350.0,350.0,6.0,23.0,54.0,350.0,350.0,350.0,387.5,350.0,350.0,8400.0,12950.0,12950.0,0.8,0.6166666666666667,0.4065934065934066,24.0,37.0,37.0,True,True,True,1,0
53694666,apartamento,3,2.0,8,3,0,200.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46675618,apartamento,3,3.0,6,3,4,300.0,4.75,Meia Praia,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1074159710127752616,apartamento,2,2.0,4,2,0,0.0,0.0,Tabuleiro dos Oliveiras,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1314599881514092715,apartamento,2,2.0,6,2,3,150.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1271073459230858712,casa,2,1.0,4,2,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1011083121010008565,apartamento,3,3.0,12,3,0,350.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
29013812,apartamento,0,4.0,10,4,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1208921127809919555,apartamento,4,3.0,8,4,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1025974741530499489,apartamento,3,3.0,8,4,0,350.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1315836942597696816,apartamento,2,2.0,4,2,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
786307999394390316,apartamento,2,2.0,6,2,14,300.0,4.860000133514404,Meia Praia,4.860000133514404,4.860000133514404,6.0,22.0,53.0,639.0,574.2727272727273,572.9056603773585,550.0,550.0,550.0,6.0,22.0,53.0,550.0,550.0,550.0,750.25,550.0,550.0,13200.0,20900.0,20900.0,0.8,0.6333333333333333,0.4175824175824176,24.0,38.0,38.0,True,True,True,1,1
39414948,apartamento,3,2.0,8,5,72,250.0,4.960000038146973,Meia Praia,4.960000038146973,4.960000038146973,7.0,33.0,61.0,807.1428571428571,669.2424242424242,561.8852459016393,820.0,700.0,490.0,7.0,33.0,61.0,780.0,520.0,400.0,827.5,780.0,780.0,18860.0,18900.0,14700.0,0.7666666666666667,0.45,0.32967032967032966,23.0,27.0,30.0,True,True,True,1,1
38933407,apartamento,3,3.0,8,6,0,300.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
767306306930085384,casa,3,2.0,8,2,0,0.0,0.0,Ilhota,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1298119593659415664,apartamento,5,4.0,16,10,0,500.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
915332897455058900,apartamento,3,3.0,6,3,32,472.0,4.71999979019165,Meia Praia,4.71999979019165,4.71999979019165,13.0,37.0,68.0,1161.576923076923,1153.5337837837837,1075.0036764705883,1150.5,1098.0,928.0,13.0,37.0,68.0,1098.0,928.5,889.0,1255.0,1307.0,1186.375,19558.5,25254.0,21344.0,0.5666666666666667,0.38333333333333336,0.25274725274725274,17.0,23.0,23.0,True,True,True,1,0
1320637026365387734,outros,1,1.0,3,1,0,70.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1282165291618985724,outros,1,1.0,4,4,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40158005,apartamento,3,2.0,8,5,7,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1181723518413479765,apartamento,1,1.0,4,1,12,150.0,4.670000076293945,Centro,4.670000076293945,4.670000076293945,25.0,55.0,86.0,630.0,590.8545454545455,524.3837209302326,600.0,600.0,450.0,25.0,55.0,86.0,600.0,498.5,400.0,600.0,600.0,600.0,3000.0,3000.0,2250.0,0.16666666666666666,0.08333333333333333,0.054945054945054944,5.0,5.0,5.0,True,True,True,1,0
892040904724748513,apartamento,1,1.0,4,1,3,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1019756845213291605,outros,1,1.0,2,1,16,150.0,5.0,Centro,5.0,5.0,11.0,41.0,72.0,169.72727272727272,169.03658536585365,173.32638888888889,168.0,161.33333,179.0,11.0,41.0,72.0,162.5,161.0,161.0,179.0,173.0,179.0,3192.0,3065.3332699999996,3401.0,0.6333333333333333,0.31666666666666665,0.2087912087912088,19.0,19.0,19.0,True,True,True,1,0
1286915562509742348,apartamento,3,2.0,12,7,3,300.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
917248246206573715,apartamento,4,4.0,8,4,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
813299410711135404,outros,1,1.0,2,1,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1272762188354823017,apartamento,2,2.0,6,2,1,350.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
29844589,apartamento,3,2.0,10,5,9,250.0,4.889999866485596,Centro,4.889999866485596,4.889999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1314129346848396866,apartamento,3,3.0,6,3,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
45985027,apartamento,3,3.0,8,6,1,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1050319937205410300,apartamento,2,3.0,6,3,5,300.0,4.599999904632568,Morretes,4.599999904632568,4.599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1305943843384035211,apartamento,3,3.0,7,4,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1052135057955092005,apartamento,3,2.0,8,3,5,300.0,4.800000190734863,Meia Praia,4.800000190734863,4.800000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1011515351892447552,apartamento,3,2.0,8,3,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1056367666644991307,apartamento,2,1.0,6,2,8,180.0,4.880000114440918,Casa Branca,4.880000114440918,4.880000114440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1220498947080181196,casa,3,2.0,7,3,0,0.0,0.0,Varzea,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
37109286,outros,1,1.0,2,2,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1065466433141149820,apartamento,1,1.0,4,2,0,200.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1308769421613546806,apartamento,2,2.0,4,2,1,0.0,5.0,Tabuleiro dos Oliveiras,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
28771646,apartamento,3,1.0,6,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
547139090369238833,apartamento,2,2.0,6,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1289104514358781087,casa,5,3.0,15,8,0,0.0,0.0,Canto da Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
50395648,apartamento,3,1.0,6,2,1,250.0,4.0,Meia Praia,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22191680,apartamento,2,1.0,6,4,94,250.0,4.769999980926514,Meia Praia,4.769999980926514,4.769999980926514,14.0,41.0,69.0,511.7857142857143,464.109756097561,388.94202898550725,500.0,500.0,400.0,14.0,41.0,69.0,500.0,400.0,400.0,520.0,500.0,500.0,8000.0,9500.0,8800.0,0.5333333333333333,0.31666666666666665,0.24175824175824176,16.0,19.0,22.0,True,True,True,1,1
47031355,apartamento,3,3.0,8,4,5,250.0,4.599999904632568,Meia Praia,4.599999904632568,4.599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1287641742874074839,casa,5,3.0,10,7,0,0.0,0.0,Canto da Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22374889,apartamento,2,2.0,5,2,334,0.0,4.829999923706055,Meia Praia,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41285546,apartamento,3,2.0,8,3,37,200.0,4.96999979019165,Meia Praia,4.96999979019165,4.96999979019165,27.0,49.0,79.0,850.0,799.4506804081632,610.2099156962025,850.0,850.0,850.0,27.0,49.0,79.0,850.0,850.0,300.0,850.0,850.0,850.0,2550.0,9350.0,10200.0,0.1,0.18333333333333332,0.13186813186813187,3.0,11.0,12.0,True,True,True,1,1
31682871,apartamento,2,2.0,5,3,59,180.0,4.679999828338623,Centro,4.679999828338623,4.679999828338623,3.0,27.0,38.0,300.0,334.82098740740736,321.84649105263156,300.0,290.0,290.0,3.0,27.0,38.0,300.0,290.0,290.0,300.0,316.75,300.0,8100.0,9570.0,15370.0,0.9,0.55,0.5824175824175825,27.0,33.0,53.0,True,True,True,1,1
